ideal_arrangement,year
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
"one_works,other_stays_home_for_kids",1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
no_opinion,1991
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
both_work_full_time,2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
"one_works_full_time,other_part_time",2001
